type	a	b	c	d	dir	exp_a	DP_rows	RR_rows	OR	MS	Dice	PMI	chi2_signed	G_signed	t	p_fisher_1
truce	4	70061	3	2498673	1	0.190932055820342	5.58892092870453e-05	47.5496753015057	47.5523329669859	5.70898451437951e-05	0.000114168284050691	4.38886875594537	78.1214230680869	19.4194111842272	1.90453545494559	1.81317208240994e-05
undergone	4	70061	13	2498663	1	0.463692135563687	5.18870897645462e-05	10.9730019926552	10.9735713823009	5.70898451437951e-05	0.000114151993379184	3.10876083675264	27.7257721570839	10.98297781771	1.76815530888945	0.000990432234387884
unofficial	4	70061	11	2498665	1	0.409140119615018	5.2687513669046e-05	12.968093264047	12.9687765596474	5.70898451437951e-05	0.000114155251141553	3.28933308239446	32.3994589626258	12.0251242793864	1.79543133810068	0.000593376499437692
vigilant	4	70061	32	2498644	1	0.981936287076042	4.42830626717979e-05	4.45778205951616	4.4579794750289	5.70898451437951e-05	0.000114121053907933	2.02629867656066	9.53652071939107	5.46811894494799	1.50903303138278	0.0162676540177175
xiaoming	4.5	70061.5	0.5	2498676.5	1	0.136381880164734	6.40250532396319e-05	320.955855907287	320.976406442911	6.42251591356721e-05	0.000128441152545276	5.04420111716546	143.531816601677	29.19271361933	2.05703111048078	2.70706904126339e-06
xinjiang	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
yards	4	70061	7	2498669	1	0.30003608771768	5.42883614780457e-05	20.3784322720739	20.3795386469342	5.70898451437951e-05	0.000114161767224157	3.73679205936568	46.9065740739616	14.7807528358269	1.84998339652313	0.000156575647030088
10-year-old	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
14*	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
16*	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
17-year-old	3	70062	6	2498670	1	0.245484071769011	4.04161121443468e-05	17.8311282380647	17.8318489338015	4.28173838578463e-05	8.56237691583184e-05	3.61126117728182	31.7745312050816	10.4852018995469	1.59032144130965	0.00150638996750863
29*	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
37-year-old	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
4*	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
85*	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
93	3	70062	20	2498656	1	0.627348183409694	3.48131448128481e-05	5.3493384714194	5.34952470668836	4.28173838578463e-05	8.56066659057185e-05	2.25762422266712	9.22515427233782	4.90499625523524	1.36985196491826	0.0239047710370943
agnes	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
alarmed	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
amino	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
analyse	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
analyses	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
angelababy	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
ani	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
anrich	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
antibiotics	3	70062	18	2498658	1	0.572796167461025	3.56135687173479e-05	5.94370941268822	5.94392109845565	4.28173838578463e-05	8.56091088091773e-05	2.38886875594537	10.5736837671403	5.38126437138216	1.40134760440275	0.0186889198659568
ariadne	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
artwork	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
avoidance	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
backward	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
barracks	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
batsman	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
batted	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
beers	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
bettel	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
bezos	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
bhandari	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
bilateral	3	70062	14	2498662	1	0.463692135563687	3.72144165263475e-05	7.64191210202771	7.64219650350506	4.28173838578463e-05	8.56139950343883e-05	2.69372333747379	14.2622305625657	6.54094371655014	1.46433888337172	0.0103594639493834
birthing	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
bombs	3	70062	4	2498672	1	0.190932055820342	4.12165360488466e-05	26.746692357097	26.7477948103109	4.28173838578463e-05	8.5626213038018e-05	3.97383125666653	42.487110336382	12.2711282997274	1.62181708079414	0.000653979111974179
borrow	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
botched	3	70062	4	2498672	1	0.190932055820342	4.12165360488466e-05	26.746692357097	26.7477948103109	4.28173838578463e-05	8.5626213038018e-05	3.97383125666653	42.487110336382	12.2711282997274	1.62181708079414	0.000653979111974179
boulevard	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
bowlers	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
bowling	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
boxing	3	70062	21	2498655	1	0.654624191384028	3.44129328605981e-05	5.09460806801847	5.09478339593095	4.28173838578463e-05	8.56054445062706e-05	2.19622367800297	8.63867751729474	4.68710569276772	1.35410414517602	0.0267771166730169
brad	3	70062	20	2498656	1	0.627348183409694	3.48131448128481e-05	5.3493384714194	5.34952470668836	4.28173838578463e-05	8.56066659057185e-05	2.25762422266712	9.22515427233782	4.90499625523524	1.36985196491826	0.0239047710370943
braking	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
brewer	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
breweries	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
bruno	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
burns	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
buttigieg	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
cabarrubias	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
caf	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
cameron	3	70062	21	2498655	1	0.654624191384028	3.44129328605981e-05	5.09460806801847	5.09478339593095	4.28173838578463e-05	8.56054445062706e-05	2.19622367800297	8.63867751729474	4.68710569276772	1.35410414517602	0.0267771166730169
cannabinoids	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
caroline	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
cascade	3	70062	6	2498670	1	0.245484071769011	4.04161121443468e-05	17.8311282380647	17.8318489338015	4.28173838578463e-05	8.56237691583184e-05	3.61126117728182	31.7745312050816	10.4852018995469	1.59032144130965	0.00150638996750863
catchment	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
cbsl	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
chefs	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
chilly	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
chongqing	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
christine	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
clash	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
coal-fired	3	70062	3	2498673	1	0.163656047846007	4.16167480010966e-05	35.6622564761293	35.6637406868202	4.28173838578463e-05	8.56274350301837e-05	4.19622367800297	50.5355640295328	13.4587680503845	1.63756490053638	0.000381473087195605
committing	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
conclude	3	70062	20	2498656	1	0.627348183409694	3.48131448128481e-05	5.3493384714194	5.34952470668836	4.28173838578463e-05	8.56066659057185e-05	2.25762422266712	9.22515427233782	4.90499625523524	1.36985196491826	0.0239047710370943
confronting	3	70062	15	2498661	1	0.490968143538021	3.68142045740976e-05	7.13245129522586	7.13271388199024	4.28173838578463e-05	8.56127734257951e-05	2.61126117728182	13.1817312371538	6.2200227226691	1.44859106362947	0.0121821621857882
consular	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
contentious	3	70062	11	2498665	1	0.381864111640683	3.84150523830973e-05	9.72606994803527	9.72644359152024	4.28173838578463e-05	8.56176600693503e-05	2.97383125666653	18.4539042326415	7.67075972223986	1.51158234259844	0.00589375676756776
conviction	3	70062	13	2498663	1	0.436416127589352	3.76146284785974e-05	8.22975149449138	8.23006106679139	4.28173838578463e-05	8.56152166778442e-05	2.78118617872413	15.4812971793915	6.88712859992766	1.48008670311396	0.00870610541144301
cornerstone	3	70062	6	2498670	1	0.245484071769011	4.04161121443468e-05	17.8311282380647	17.8318489338015	4.28173838578463e-05	8.56237691583184e-05	3.61126117728182	31.7745312050816	10.4852018995469	1.59032144130965	0.00150638996750863
cube	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
curtin	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
dailyfx	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
dancing	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
dec	3	70062	4	2498672	1	0.190932055820342	4.12165360488466e-05	26.746692357097	26.7477948103109	4.28173838578463e-05	8.5626213038018e-05	3.97383125666653	42.487110336382	12.2711282997274	1.62181708079414	0.000653979111974179
delegation	3	70062	14	2498662	1	0.463692135563687	3.72144165263475e-05	7.64191210202771	7.64219650350506	4.28173838578463e-05	8.56139950343883e-05	2.69372333747379	14.2622305625657	6.54094371655014	1.46433888337172	0.0103594639493834
densely	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
derulo	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
dhs	3	70062	6	2498670	1	0.245484071769011	4.04161121443468e-05	17.8311282380647	17.8318489338015	4.28173838578463e-05	8.56237691583184e-05	3.61126117728182	31.7745312050816	10.4852018995469	1.59032144130965	0.00150638996750863
digs	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
discriminatory	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
eagles	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
eastman	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
eder	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
egg	3	70062	22	2498654	1	0.681900199358363	3.40127209083482e-05	4.86303497401763	4.86320038615149	4.28173838578463e-05	8.5604223141675e-05	2.13732998894941	8.10136204146525	4.48113181081677	1.33835632543378	0.0298251190032609
emma	3	70062	21	2498655	1	0.654624191384028	3.44129328605981e-05	5.09460806801847	5.09478339593095	4.28173838578463e-05	8.56054445062706e-05	2.19622367800297	8.63867751729474	4.68710569276772	1.35410414517602	0.0267771166730169
emmanuel	3	70062	24	2498652	1	0.736452215307032	3.32122970038484e-05	4.45778205951616	4.45793011903742	4.28173838578463e-05	8.56017805170347e-05	2.02629867656066	7.1523654797216	4.10106414812427	1.30686068594929	0.0364438165727639
en	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
enjoys	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
est	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
eve	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
examining	3	70062	12	2498664	1	0.409140119615018	3.80148404308473e-05	8.91556411903233	8.91590305729211	4.28173838578463e-05	8.56164383561644e-05	2.87429558311561	16.8666445415478	7.26223023510686	1.4958345228562	0.00721885183460025
excitement	3	70062	10	2498666	1	0.354588103666349	3.88152643353472e-05	10.6986769428388	10.699092232594	4.28173838578463e-05	8.56188818174035e-05	3.08074646058304	20.2896714004665	8.11837981459446	1.52733016234069	0.00472611353994024
execs	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
exhibit	3	70062	23	2498653	1	0.709176207332697	3.36125089560983e-05	4.65159867079948	4.65175502939632	4.28173838578463e-05	8.56030018119302e-05	2.08074646058304	7.60753539207448	4.28607702562923	1.32260850569153	0.0330478013347861
fails	3	70062	20	2498656	1	0.627348183409694	3.48131448128481e-05	5.3493384714194	5.34952470668836	4.28173838578463e-05	8.56066659057185e-05	2.25762422266712	9.22515427233782	4.90499625523524	1.36985196491826	0.0239047710370943
fig	3	70062	5	2498671	1	0.218208063794676	4.08163240965967e-05	21.3973538856776	21.3982272844052	4.28173838578463e-05	8.56249910807301e-05	3.78118617872413	36.4577797361278	11.3021375256206	1.6060692610519	0.00102508193676032
flint	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
forests	3	70062	22	2498654	1	0.681900199358363	3.40127209083482e-05	4.86303497401763	4.86320038615149	4.28173838578463e-05	8.5604223141675e-05	2.13732998894941	8.10136204146525	4.48113181081677	1.33835632543378	0.0298251190032609
forex	3	70062	9	2498667	1	0.327312095692014	3.92154762875971e-05	11.8874188253764	11.8878850161286	4.28173838578463e-05	8.56201036003254e-05	3.19622367800297	22.4360729087479	8.61233636567644	1.54307798208293	0.0037104042842202
founding	3	70062	18	2498658	1	0.572796167461025	3.56135687173479e-05	5.94370941268822	5.94392109845565	4.28173838578463e-05	8.56091088091773e-05	2.38886875594537	10.5736837671403	5.38126437138216	1.40134760440275	0.0186889198659568
gabriel	3	70062	14	2498662	1	0.463692135563687	3.72144165263475e-05	7.64191210202771	7.64219650350506	4.28173838578463e-05	8.56139950343883e-05	2.69372333747379	14.2622305625657	6.54094371655014	1.46433888337172	0.0103594639493834
gastrointestinal	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
girlfriend	3	70062	16	2498660	1	0.518244151512356	3.64139926218477e-05	6.68667308927425	6.68691658816477	4.28173838578463e-05	8.56115518520632e-05	2.53325866528054	12.2179201605901	5.92136568798118	1.43284324388723	0.0141767692815447
gladstone	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
goodall	3	70062	1	2498675	1	0.109104031897338	4.24171719055964e-05	106.986769428388	106.991307698895	4.28173838578463e-05	8.5629879119154e-05	4.78118617872413	78.7472099077217	17.1672380285493	1.66906054002087	7.95075204689244e-05
graft	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
guangzhou	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
handmade	3	70062	8	2498668	1	0.30003608771768	3.9615688239847e-05	13.3733461785485	13.3738759955468	4.28173838578463e-05	8.56213254181175e-05	3.32175456008683	24.9778272080198	9.16211457582588	1.55882580182517	0.00284024637577796
hardcore	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
heated	3	70062	7	2498669	1	0.272760079743345	4.00159001920969e-05	15.2838242040554	15.2844358262274	4.28173838578463e-05	8.56225472707813e-05	3.45925808383677	28.0335401290302	9.78047850150432	1.57457362156741	0.00210833617702855
heatwave	3	70062	2	2498674	1	0.136380039871673	4.20169599533465e-05	53.493384714194	53.495632439839	4.28173838578463e-05	8.56286570572285e-05	4.45925808383677	61.8146146582196	14.9911100195623	1.65331272027862	0.000194708415558575
hiv-aids	3.5	70062.5	0.5	2498676.5	1	0.109105504131787	4.9752795653927e-05	249.632332372335	249.644752899197	4.99529015499672e-05	9.99000999000999e-05	5.00355913266811	108.341066697104	22.2258027889903	1.81251058312367	7.95107167438358e-05
hostile	3	70062	17	2498659	1	0.54552015948669	3.60137806695978e-05	6.29333937814047	6.29356603478935	4.28173838578463e-05	8.56103303131911e-05	2.45925808383677	11.353294098822	5.64247837332166	1.41709542414499	0.0163452326916572
inaugural	3	70062	19	2498657	1	0.600072175435359	3.5213356765098e-05	5.6308826014941	5.63108089226234	4.28173838578463e-05	8.56078873400203e-05	2.32175456008683	9.86749611441933	5.13594460815019	1.3855997846605	0.0212086578730655
incumbent	3	70062	13	2498663	1	0.436416127589352	3.76146284785974e-05	8.22975149449138	8.23006106679139	4.28173838578463e-05	8.56152166778442e-05	2.78118617872413	15.4812971793915	6.88712859992766	1.48008670311396	0.00870610541144301
innovate	3	70062	14	2498662	1	0.463692135563687	3.72144165263475e-05	7.64191210202771	7.64219650350506	4.28173838578463e-05	8.56139950343883e-05	2.69372333747379	14.2622305625657	6.54094371655014	1.46433888337172	0.0103594639493834
